# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 01:45:43 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,hostname,discoverymethod,disc_year,disc_facility,disc_telescope,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_orbincl,st_spectype,st_teff,st_rad,st_mass,st_lum,st_dens,rastr,ra,decstr,dec,sy_dist,sy_vmag
BD-210397 b,BD-210397,Radial Velocity,2023,La Silla Observatory,3.6 m ESO Telescope,1891.00000000,2.630000,14.000,214.00000,0.429000,0.100000,,K7 V,4051.00,0.75,0.68,-0.870,2.23897,02h13m12.58s,33.3024198,-21d11m46.37s,-21.1962147,23.7324000,9.8400000
BD-210397 c,BD-210397,Radial Velocity,2023,La Silla Observatory,3.6 m ESO Telescope,6240.00000000,5.900000,12.900,1525.57635,3.910000,0.430000,33.000,K7 V,4051.00,0.75,0.69,-0.870,2.23897,02h13m12.58s,33.3024198,-21d11m46.37s,-21.1962147,23.7324000,9.8400000
CD Cet b,CD Cet,Radial Velocity,2020,Calar Alto Observatory,3.5 m telescope,2.29070000,0.018500,1.820,3.95000,3.600000,,87.480,M5.0 V,3130.00,0.17,0.16,-2.533,30.35878,03h13m24.72s,48.3530155,+04d46m30.68s,4.7751881,8.6071500,13.9500000
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,Imaging,2011,W. M. Keck Observatory,10 m Keck II Telescope,10037.50000000,2.600000,12.400,3337.10000,9.620000,,,,580.50,,0.02,,,14h58m29.00s,224.6208333,+10d13m43.0s,10.2286111,23.1000000,
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,Imaging,2021,Hubble Space Telescope,2.4 m Hubble Space Telescope,8040000.00000000,200.000000,20.849,2479.06157,1.500000,,,M9-L1,2320.00,0.24,0.01,-2.850,,16h27m44.23s,246.9342770,-23d58m52.14s,-23.9811500,,
CHXR 73 b,CHXR 73,Imaging,2006,Hubble Space Telescope,2.4 m Hubble Space Telescope,,210.000000,12.300,3994.48600,11.800000,,,M3.5,3099.00,,0.35,,,11h06m28.66s,166.6193985,-77d37m33.14s,-77.6258725,190.3740000,
CI Tau c,CI Tau,Radial Velocity,2024,Multiple Observatories,Multiple Telescopes,25.20000000,0.170000,13.000,1144.18227,2.860000,0.580000,,K7,3807.00,1.88,0.90,-0.255,,04h33m52.02s,68.4667685,+22d50m29.83s,22.8416192,157.9980000,13.6420000
COCONUTS-2 b,COCONUTS-2 A,Imaging,2021,NASA Infrared Telescope Facility (IRTF),3.2 m telescope,402000000.00000000,7506.000000,12.442,2002.31896,5.710000,,,M3 V,3406.00,0.39,0.37,-1.732,9.13895,07h49m12.22s,117.3009140,-76d42m09.71s,-76.7026960,10.8864000,11.2980000
CT Cha b,CT Cha,Imaging,2007,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,,440.000000,24.660,5403.00000,1.980000,,,K5e,4403.00,1.68,,-0.102,,11h04m09.00s,166.0375038,-76d27m19.33s,-76.4553693,190.7200000,12.3350000
CoRoT-1 b,CoRoT-1,Transit,2008,CoRoT,0.27 m CoRoT Telescope,1.50895570,0.027520,16.700,327.35000,0.380000,0.000000,85.100,G0 V,5950.00,1.11,0.95,0.298,0.93000,06h48m19.17s,102.0798591,-03d06m07.70s,-3.1021394,787.9090000,13.6230000
CoRoT-10 b,CoRoT-10,Transit,2010,CoRoT,0.27 m CoRoT Telescope,13.24060000,0.105500,10.870,874.00000,3.700000,0.530000,88.550,K1 V,5075.00,0.79,0.89,-0.726,3.32000,19h24m15.28s,291.0636813,+00d44m45.65s,0.7460143,338.3860000,15.2930000
CoRoT-11 b,CoRoT-11,Transit,2010,CoRoT,0.27 m CoRoT Telescope,2.99433000,0.043600,16.030,740.51000,0.990000,0.000000,83.170,F6 V,6440.00,1.37,1.27,0.378,0.69000,18h42m44.95s,280.6872998,+05d56m15.57s,5.9376586,655.0370000,12.8970000
CoRoT-12 b,CoRoT-12,Transit,2010,CoRoT,0.27 m CoRoT Telescope,2.82804200,0.040160,16.140,291.43800,0.411000,0.070000,85.480,,5675.00,1.12,1.08,0.070,1.08000,06h43m03.76s,100.7656871,-01d17m47.20s,-1.2964437,1126.3700000,15.5880000
CoRoT-13 b,CoRoT-13,Transit,2010,CoRoT,0.27 m CoRoT Telescope,4.03519000,0.051000,9.920,415.70400,2.340000,0.000000,88.020,G0 V,5945.00,1.01,1.09,0.073,1.46800,06h50m53.07s,102.7211432,-05d05m11.24s,-5.0864557,1148.9300000,15.0050000
CoRoT-14 b,CoRoT-14,Transit,2010,CoRoT,0.27 m CoRoT Telescope,1.51214000,0.027000,12.220,2415.40000,7.300000,0.000000,79.600,F9 V,6035.00,1.21,1.13,0.119,0.91000,06h53m41.81s,103.4242023,-05d32m09.74s,-5.5360385,1744.6000000,15.9320000
CoRoT-16 b,CoRoT-16,Transit,2011,CoRoT,0.27 m CoRoT Telescope,5.35227000,0.061800,13.110,170.03200,0.440000,0.330000,85.010,G5 V,5650.00,1.19,1.10,-0.435,0.93000,18h34m05.92s,278.5246658,-06d00m09.37s,-6.0026026,732.4090000,16.0520000
CoRoT-17 b,CoRoT-17,Transit,2011,CoRoT,0.27 m CoRoT Telescope,3.76810000,0.046100,11.430,772.29000,2.820000,0.000000,88.340,G2 V,5740.00,1.59,1.04,0.134,0.32000,18h34m47.82s,278.6992360,-06d36m44.24s,-6.6122880,1176.1200000,16.2900000
CoRoT-18 b,CoRoT-18,Transit,2011,CoRoT,0.27 m CoRoT Telescope,1.90006930,0.029500,14.680,1102.82000,2.200000,0.080000,86.500,G9 V,5440.00,1.00,0.95,-0.170,1.35000,06h32m41.38s,98.1724172,-00d01m53.78s,-0.0316045,764.8890000,14.8680000
CoRoT-19 b,CoRoT-19,Transit,2011,CoRoT,0.27 m CoRoT Telescope,3.89713000,0.051800,14.460,352.78000,0.710000,0.047000,88.000,F9 V,6090.00,1.65,1.21,0.544,0.38000,06h28m08.06s,97.0335983,-00d10m14.63s,-0.1707293,790.6630000,14.1350000
CoRoT-2 b,CoRoT-2,Transit,2008,CoRoT,0.27 m CoRoT Telescope,1.74299350,0.027980,16.432,1102.82000,1.470000,0.014300,88.080,,5625.00,0.91,0.96,-0.131,1.81400,19h27m06.49s,291.7770457,+01d23m01.19s,1.3836634,213.2830000,12.5160000
CoRoT-20 b,CoRoT-20,Transit,2011,CoRoT,0.27 m CoRoT Telescope,9.24285000,0.090000,9.416,1366.66900,8.870000,0.590000,88.210,G2 V,5880.00,1.02,1.14,0.170,1.51000,06h30m52.90s,97.7204249,+00d13m36.82s,0.2268931,844.0610000,14.6300000
CoRoT-20 c,CoRoT-20,Radial Velocity,2018,Multiple Observatories,Multiple Telescopes,1675.00000000,2.900000,12.200,5403.11000,16.400000,0.600000,,G2 V,4947.50,1.37,1.14,0.006,1.51000,06h30m52.90s,97.7204249,+00d13m36.82s,0.2268931,844.0610000,14.6300000
CoRoT-21 b,CoRoT-21,Transit,2012,CoRoT,0.27 m CoRoT Telescope,2.72474000,0.041700,14.572,718.29580,1.360000,0.000000,86.800,F8 IV,6200.00,1.95,1.29,0.705,0.25500,06h44m12.63s,101.0526207,-00d17m56.96s,-0.2991544,1398.8341969,16.0580000
CoRoT-22 b,CoRoT-22,Transit,2014,CoRoT,0.27 m CoRoT Telescope,9.75598000,0.092000,4.880,12.20000,0.249000,0.077000,89.749,G3 V,5939.00,1.14,1.10,0.014,1.02700,18h42m40.11s,280.6671392,+06d13m09.00s,6.2191669,627.1580000,13.8200000
CoRoT-23 b,CoRoT-23,Transit,2011,CoRoT,0.27 m CoRoT Telescope,3.63130000,0.048000,11.770,889.90000,3.000000,0.160000,85.700,G0 V,5900.00,1.61,1.14,0.087,0.50000,18h39m07.84s,279.7826586,+04d21m27.91s,4.3577516,1060.9700000,15.6750000
CoRoT-24 b,CoRoT-24,Transit,2014,CoRoT,0.27 m CoRoT Telescope,5.11340000,0.056000,3.700,5.70000,0.900000,0.000000,86.500,K1 V,4950.00,0.86,0.91,-0.601,1.94863,06h47m41.41s,101.9225430,-03d43m09.44s,-3.7192892,591.5550000,15.3830000
CoRoT-24 c,CoRoT-24,Transit,2014,CoRoT,0.27 m CoRoT Telescope,11.75900000,0.098000,5.000,28.00000,1.300000,0.000000,89.000,K1 V,4950.00,0.86,0.91,-0.601,1.94863,06h47m41.41s,101.9225430,-03d43m09.44s,-3.7192892,591.5550000,15.3830000
CoRoT-25 b,CoRoT-25,Transit,2013,CoRoT,0.27 m CoRoT Telescope,4.86069000,0.057800,12.110,85.81000,0.150000,0.000000,84.500,F9,6040.00,1.19,1.09,0.141,0.64637,18h42m31.12s,280.6296561,+06d30m49.76s,6.5138223,1103.4800000,14.7900000
CoRoT-26 b,CoRoT-26,Transit,2013,CoRoT,0.27 m CoRoT Telescope,4.20474000,0.052600,14.120,165.26000,0.280000,0.000000,86.800,G5,5590.00,1.79,1.09,0.451,,18h39m00.12s,279.7504991,+06d58m11.22s,6.9697828,1045.1800000,15.8610000
CoRoT-27 b,CoRoT-27,Transit,2014,CoRoT,0.27 m CoRoT Telescope,3.57532000,0.047600,11.287,3302.11000,12.600000,0.065000,86.700,G2,5900.00,1.08,1.05,-0.166,1.24000,18h33m59.00s,278.4958319,+05d32m18.17s,5.5383811,1010.2800000,15.7740000
CoRoT-28 b,CoRoT-28,Transit,2015,CoRoT,0.27 m CoRoT Telescope,5.20851000,0.060300,10.705,153.82972,0.690000,0.047000,88.100,G8/9 IV,5150.00,1.78,1.01,0.388,0.27000,18h34m45.20s,278.6883216,+05d34m25.29s,5.5736911,766.1830000,13.7830000
CoRoT-29 b,CoRoT-29,Transit,2015,CoRoT,0.27 m CoRoT Telescope,2.85057000,0.038600,10.088,270.15550,1.450000,0.082000,87.300,K0 V,5260.00,0.90,0.97,-0.094,1.82500,18h35m36.50s,278.9020691,+06d28m46.45s,6.4795703,806.5070000,15.4080000
CoRoT-3 b,CoRoT-3,Transit,2008,CoRoT,0.27 m CoRoT Telescope,4.25680000,0.057830,11.320,6883.91000,26.400000,0.000000,85.900,F3 V,6740.00,1.56,1.37,0.391,0.43100,19h28m13.27s,292.0552827,+00d07m18.61s,0.1218359,768.7710000,13.4480000
CoRoT-30 b,CoRoT-30,Transit,2020,CoRoT,0.27 m CoRoT Telescope,9.06005000,0.084400,11.310,921.70700,3.450000,0.007000,90.000,G3 V,5650.00,0.91,0.98,-0.197,1.54162,18h30m24.28s,277.6011767,+06d50m09.36s,6.8359338,1032.2300000,15.5710000
CoRoT-31 b,CoRoT-31,Transit,2020,CoRoT,0.27 m CoRoT Telescope,4.62941000,0.058600,16.365,266.97720,0.330000,0.020000,83.200,G2 IV,5700.00,2.15,1.25,0.398,0.15180,06h19m16.98s,94.8207350,-04d25m20.27s,-4.4222978,2005.7600000,15.4790000
CoRoT-35 b,CoRoT-35,Transit,2022,CoRoT,0.27 m CoRoT Telescope,3.22748000,0.042900,18.831,349.61125,0.290000,0.000000,84.100,F6 V,6390.00,1.65,1.01,0.362,0.44716,19h17m15.44s,289.3143526,-02d46m28.95s,-2.7747085,1123.2100000,15.6350000
CoRoT-36 b,CoRoT-36,Transit,2022,CoRoT,0.27 m CoRoT Telescope,5.61653100,0.066000,15.805,216.12332,0.250000,0.000000,85.830,F3 V,6730.00,1.52,1.32,0.813,0.23732,18h31m00.24s,277.7510149,+07d11m00.05s,7.1833465,925.9580000,13.1260000
CoRoT-4 b,CoRoT-4,Transit,2008,CoRoT,0.27 m CoRoT Telescope,9.20205000,0.090000,13.340,228.83000,0.525000,0.000000,90.000,,6190.00,1.17,1.16,0.185,1.11000,06h48m46.71s,102.1946233,-00d40m22.03s,-0.6727861,726.4120000,13.6520000
CoRoT-5 b,CoRoT-5,Transit,2009,CoRoT,0.27 m CoRoT Telescope,4.03789620,0.049470,15.558,148.42000,0.217000,0.090000,85.830,F9 V,6100.00,1.19,1.00,0.180,1.01000,06h45m06.54s,101.2772396,+00d48m54.78s,0.8152163,882.4720000,14.0430000
CoRoT-6 b,CoRoT-6,Transit,2009,CoRoT,0.27 m CoRoT Telescope,8.88659300,0.085500,13.068,940.74000,2.320000,0.100000,89.070,F9 V,6090.00,1.03,1.05,0.026,1.31000,18h44m17.41s,281.0725563,+06d39m47.54s,6.6632062,645.2940000,13.9610000
CoRoT-7 b,CoRoT-7,Transit,2009,CoRoT,0.27 m CoRoT Telescope,0.85359163,0.017016,1.681,4.07661,9.355000,0.000000,80.100,G9 V,5275.00,0.83,0.82,-0.289,2.00000,06h43m49.48s,100.9561682,-01d03m46.83s,-1.0630076,159.9060000,11.7280000
CoRoT-7 c,CoRoT-7,Radial Velocity,2009,CoRoT,0.27 m CoRoT Telescope,3.69800000,0.046000,2.830,8.40000,2.040000,0.000000,80.000,G9 V,5256.00,0.86,0.90,-0.289,1.96324,06h43m49.48s,100.9561682,-01d03m46.83s,-1.0630076,159.9060000,11.7280000
CoRoT-7 d,CoRoT-7,Radial Velocity,2022,La Silla Observatory,3.6 m ESO Telescope,8.96600000,,4.310,17.14200,1.180000,,,G9 V,5250.00,0.84,0.92,-0.292,2.35400,06h43m49.48s,100.9561682,-01d03m46.83s,-1.0630076,159.9060000,11.7280000
CoRoT-8 b,CoRoT-8,Transit,2010,CoRoT,0.27 m CoRoT Telescope,6.21229000,0.063000,6.390,69.92000,1.600000,0.000000,88.400,K1 V,5080.00,0.77,0.88,-0.400,2.70000,19h26m21.26s,291.5885696,+01d25m34.67s,1.4262972,322.0370000,14.7920000
CoRoT-9 b,CoRoT-9,Transit,2009,CoRoT,0.27 m CoRoT Telescope,95.27265600,0.402100,11.949,266.97720,0.860000,0.133000,89.900,G3 V,5625.00,0.96,0.96,-0.254,1.51000,18h43m08.80s,280.7866461,+06d12m14.68s,6.2040783,412.9800000,13.6370000
CoRoTID 223977153 b,CoRoTID 223977153,Transit,2017,CoRoT,0.27 m CoRoT Telescope,6.71837000,0.071000,6.389,47.67450,1.100000,,89.000,G0 VI,5970.00,0.79,1.08,-0.155,1.57283,06h40m46.84s,100.1951714,+09d15m26.62s,9.2573953,576.6830000,13.6260000
DE CVn b,DE CVn,Eclipse Timing Variations,2018,Multiple Facilities,Multiple Telescopes,4098.10000000,5.750000,12.400,3823.27330,11.000000,0.000000,86.000,,3579.00,0.42,0.51,-1.574,7.71066,13h26m52.97s,201.7207198,+45d32m43.96s,45.5455449,30.5225000,12.9560000
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,Astrometry,2013,Paranal Observatory,8.2 m ESO VLT UT1 Antu Telescope,246.36000000,0.360000,11.900,9057.77000,29.500000,0.345000,56.600,L1.5,,,0.07,,,08h23m02.90s,125.7620668,-49d12m01.08s,-49.2003008,20.7700000,
DH Tau b,DH Tau,Imaging,2004,Subaru Telescope,8.2 m Subaru Telescope,,330.000000,30.264,3496.00000,0.693000,,,M0.5,4371.00,0.27,0.33,-0.212,0.37705,04h29m41.56s,67.4231674,+26d32m57.80s,26.5493897,134.8460000,13.9800000
DMPP-1 b,DMPP-1,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,18.57000000,0.146200,5.290,24.27000,0.901000,0.083000,,F8 V,6196.00,1.26,1.21,0.320,0.81281,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.5388000,7.9800000
DMPP-1 c,DMPP-1,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,6.58400000,0.073300,3.060,9.60000,1.840000,0.057000,,F8 V,6196.00,1.26,1.21,0.320,0.81281,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.5388000,7.9800000
DMPP-1 d,DMPP-1,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,2.88200000,0.042200,1.650,3.35000,4.100000,0.070000,,F8 V,6196.00,1.26,1.21,0.320,0.81281,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.5388000,7.9800000
DMPP-1 e,DMPP-1,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,5.51600000,0.065100,1.860,4.13000,3.530000,0.070000,,F8 V,6196.00,1.26,1.21,0.320,0.81281,05h47m06.27s,86.7761233,-10d37m49.16s,-10.6303217,62.5388000,7.9800000
DMPP-2 b,DMPP-2,Radial Velocity,2019,Multiple Facilities,Multiple Telescopes,5.20720000,0.066400,14.300,138.89171,0.261000,0.078000,,F5 V,6500.00,1.78,1.44,0.104,0.24354,01h49m37.86s,27.4077310,-34d27m32.75s,-34.4590985,137.9400000,8.5700000
DMPP-3 A b,DMPP-3 A,Radial Velocity,2019,La Silla Observatory,3.6 m ESO Telescope,6.67320000,0.066200,1.410,2.58000,5.060000,0.140000,,K0 V,5138.00,0.91,0.87,-0.293,,06h06m29.85s,91.6243820,-72d30m45.6s,-72.5126648,45.2300000,9.0660000
DMPP-4 b,DMPP-4,Radial Velocity,2023,Multiple Observatories,Multiple Telescopes,3.49820000,0.048530,3.530,12.20000,1.520000,0.063000,,F5-F8 V,6400.00,1.38,1.25,0.459,0.64076,19h34m19.84s,293.5826648,+51d14m08.90s,51.2358069,25.3284000,5.7293600
DP Leo b,DP Leo,Eclipse Timing Variations,2009,Yunnan Astronomical Observatory,2.4 m Lijiang Station Telescope,10220.00000000,8.190000,12.700,1995.88832,5.350000,0.390000,,,13500.00,0.01,0.69,-2.400,,11h17m15.89s,169.3162193,+17d57m41.66s,17.9615717,305.6840000,18.6837000
DS Tuc A b,DS Tuc A,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,8.13826800,,5.700,413.17900,,0.000000,89.500,G6 V,5428.00,0.96,1.01,-0.140,2.40000,23h39m39.71s,354.9154673,-69d11m45.75s,-69.1960430,44.0622000,8.1700000
EPIC 201170410.02,EPIC 201170410,Transit,2020,K2,0.95 m Kepler Telescope,6.79870000,0.034900,1.047,1.15000,5.510000,0.000000,89.002,,3648.00,0.28,0.29,-1.900,,11h20m33.81s,170.1408561,-04d48m25.21s,-4.8070039,134.0000000,17.6984000
EPIC 201238110 b,EPIC 201238110,Transit,2019,K2,0.95 m Kepler Telescope,28.16560000,,1.870,4.16000,3.500000,,,,3587.00,0.37,0.41,-1.508,6.73294,11h58m49.40s,179.7058532,-03d23m22.06s,-3.3894613,159.2590000,16.0140000
EPIC 201427007 b,EPIC 201427007,Transit,2021,K2,0.95 m Kepler Telescope,0.72091000,,1.500,2.86000,4.660000,,88.500,,5633.00,0.94,0.93,-0.049,1.02055,12h18m24.51s,184.6021322,-00d33m04.64s,-0.5512886,706.3910000,14.3210000
EPIC 201497682 b,EPIC 201497682,Transit,2019,K2,0.95 m Kepler Telescope,2.13174000,,0.692,0.26000,4.310000,,,,4991.00,0.55,0.78,-0.766,3.22926,11h15m44.80s,168.9366786,+00d29m17.02s,0.4880606,253.0260000,13.9480000
EPIC 201595106 b,EPIC 201595106,Transit,2021,K2,0.95 m Kepler Telescope,0.87721400,,1.300,2.24000,5.600000,,89.200,,5820.00,0.93,1.02,-0.026,1.47541,12h14m52.89s,183.7203635,+01d58m05.41s,1.9681688,232.1000000,11.7460000
EPIC 201615463 c,K2-166,Transit,2019,K2,0.95 m Kepler Telescope,3.80464000,,1.220,1.98000,5.990000,,,,5942.50,1.60,1.07,0.458,0.42293,12h20m45.14s,185.1880932,+02d16m56.56s,2.2823788,476.8820000,12.0810000
EPIC 201754305 d,K2-16,Transit,2019,K2,0.95 m Kepler Telescope,2.71578000,,1.030,1.08000,5.430000,,,K3 V,4761.00,0.54,0.67,-0.761,2.95996,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.9670000,14.6680000
EPIC 201757695.02,EPIC 201757695,Transit,2020,K2,0.95 m Kepler Telescope,2.04780000,0.029600,0.908,0.68800,5.050000,0.000000,89.276,,4520.00,0.66,0.73,-0.364,,11h35m45.24s,173.9385102,+04d36m59.15s,4.6164303,577.6000000,14.9740000
EPIC 201833600 c,K2-50,Transit,2019,K2,0.95 m Kepler Telescope,3.96151000,,1.000,0.97200,5.340000,,,,4292.67,0.63,0.61,-0.874,2.55179,11h17m56.08s,169.4836540,+05d59m17.84s,5.9882890,257.4430000,14.7050000
EPIC 201841433 b,EPIC 201841433,Transit,2019,K2,0.95 m Kepler Telescope,4.16980000,0.035000,1.040,1.12000,5.470000,,89.001,,5053.00,0.63,0.80,-0.635,2.65207,11h40m49.62s,175.2067520,+06d08m05.33s,6.1348146,436.4880000,14.9830000
EPIC 205950854 c,K2-168,Transit,2019,K2,0.95 m Kepler Telescope,8.05072200,,1.310,2.27000,5.550000,,89.810,,5502.70,0.83,0.88,-0.176,1.27040,22h12m26.42s,333.1100738,-16d20m30.79s,-16.3418863,243.9350000,12.3650000
EPIC 206024342 b,EPIC 206024342,Transit,2019,K2,0.95 m Kepler Telescope,4.50756000,,1.700,3.53000,3.950000,,,,5724.00,0.82,0.93,-0.170,2.38280,22h05m06.51s,331.2771441,-14d07m18.49s,-14.1218019,369.8880000,13.0960000
EPIC 206024342 c,EPIC 206024342,Transit,2021,K2,0.95 m Kepler Telescope,0.91172400,,1.400,2.54000,5.090000,,91.700,,5724.00,1.10,0.93,-0.170,2.38280,22h05m06.51s,331.2771441,-14d07m18.49s,-14.1218019,369.8880000,13.0960000
EPIC 206024342 d,EPIC 206024342,Transit,2021,K2,0.95 m Kepler Telescope,14.64753100,,2.600,7.27000,2.270000,,90.000,,5724.00,1.10,0.93,-0.170,2.38280,22h05m06.51s,331.2771441,-14d07m18.49s,-14.1218019,369.8880000,13.0960000
EPIC 206032309 b,EPIC 206032309,Transit,2019,K2,0.95 m Kepler Telescope,2.87814000,,1.010,1.01000,5.390000,,,,3489.00,0.37,0.22,-1.730,9.77858,22h44m57.71s,341.2404563,-13d54m04.04s,-13.9011223,161.3650000,17.8900000
EPIC 206042996 b,EPIC 206042996,Transit,2019,K2,0.95 m Kepler Telescope,5.29860000,,1.700,3.53000,3.950000,,90.500,,4114.00,0.50,0.57,-0.980,2.90458,22h30m03.27s,337.5136198,-13d36m36.53s,-13.6101475,451.7690000,16.5900000
EPIC 206042996 c,EPIC 206042996,Transit,2021,K2,0.95 m Kepler Telescope,0.35488400,,1.200,1.87000,5.950000,,89.900,,4114.00,0.50,0.57,-0.980,2.90458,22h30m03.27s,337.5136198,-13d36m36.53s,-13.6101475,451.7690000,16.5900000
EPIC 206215704 b,EPIC 206215704,Transit,2019,K2,0.95 m Kepler Telescope,2.25543600,,1.000,0.97200,5.340000,,89.900,,3297.00,0.25,0.41,-2.088,19.87982,22h20m22.79s,335.0949721,-09d30m34.96s,-9.5097112,109.8880000,17.8300000
EPIC 206317286 b,EPIC 206317286,Transit,2019,K2,0.95 m Kepler Telescope,1.58252000,,0.960,0.84000,5.220000,,,,4864.00,0.67,0.71,-0.593,2.51975,22h30m28.28s,337.6178427,-07d58m20.84s,-7.9724560,314.3500000,14.0050000
EPIC 206317286 c,EPIC 206317286,Transit,2022,K2,0.95 m Kepler Telescope,17.51547200,,2.094,5.03000,3.010000,,,,4752.00,0.76,0.83,-0.593,2.51975,22h30m28.28s,337.6178427,-07d58m20.84s,-7.9724560,314.3500000,14.0050000
EPIC 211822797 b,EPIC 211822797,Transit,2016,K2,0.95 m Kepler Telescope,21.17019630,0.119500,1.920,4.35000,3.380000,0.060000,89.730,M0,4057.00,0.58,0.62,-1.153,3.87972,08h41m38.45s,130.4102091,+17d38m23.91s,17.6399744,186.1970000,15.1330000
EPIC 211945201 b,EPIC 211945201,Transit,2018,K2,0.95 m Kepler Telescope,19.49221000,0.149300,5.760,27.00000,0.650000,0.000000,87.900,G0,6069.00,1.39,1.17,0.373,2.25300,09h06m17.81s,136.5741931,+19d24m07.40s,19.4020565,181.6900000,10.1540000
EPIC 212297394 b,EPIC 212297394,Transit,2019,K2,0.95 m Kepler Telescope,2.28936300,,1.480,2.79000,4.730000,,,,5171.00,0.80,0.83,-0.505,2.50384,13h48m49.47s,207.2061241,-17d36m35.63s,-17.6098985,418.3950000,14.6110000
EPIC 212297394 c,EPIC 212297394,Transit,2016,K2,0.95 m Kepler Telescope,5.21396500,,2.270,5.77000,2.710000,,,,5171.00,0.80,0.83,-0.467,2.50384,13h48m49.47s,207.2061241,-17d36m35.63s,-17.6098985,418.3950000,14.6110000
EPIC 212424622 b,EPIC 212424622,Transit,2019,K2,0.95 m Kepler Telescope,18.09830000,,2.170,5.35000,2.880000,,,,5782.33,1.22,1.11,0.179,0.84195,13h29m19.53s,202.3313765,-14d21m33.97s,-14.3594358,611.8040000,13.4410000
EPIC 212499991 b,EPIC 212499991,Transit,2019,K2,0.95 m Kepler Telescope,34.88500000,,1.600,3.19000,4.280000,,,,4982.79,0.76,0.91,-0.497,2.81669,13h29m57.30s,202.4887520,-12d44m05.19s,-12.7347749,283.2900000,13.6720000
EPIC 212587672 b,EPIC 212587672,Transit,2019,K2,0.95 m Kepler Telescope,15.28078000,,1.260,2.13000,5.850000,,,,6004.00,0.98,0.99,0.006,1.85888,13h41m46.68s,205.4445125,-10d51m45.17s,-10.8625468,320.0700000,12.4880000
EPIC 212587672 c,EPIC 212587672,Transit,2016,K2,0.95 m Kepler Telescope,23.22855500,,2.320,5.99000,2.640000,,89.421,,6004.00,0.98,0.99,0.038,1.85888,13h41m46.68s,205.4445125,-10d51m45.17s,-10.8625468,320.0700000,12.4880000
EPIC 212624936 b,EPIC 212624936,Transit,2021,K2,0.95 m Kepler Telescope,0.57865700,,1.200,1.87000,5.950000,,90.300,,5765.00,0.93,1.00,-0.124,1.85537,14h02m33.03s,210.6376171,-10d01m25.27s,-10.0236852,561.9290000,13.9760000
EPIC 212624936 c,EPIC 212624936,Transit,2021,K2,0.95 m Kepler Telescope,11.81143700,,2.300,5.90000,2.660000,,90.000,,5765.00,0.93,1.00,-0.124,1.85537,14h02m33.03s,210.6376171,-10d01m25.27s,-10.0236852,561.9290000,13.9760000
EPIC 212737443 b,EPIC 212737443,Transit,2019,K2,0.95 m Kepler Telescope,13.60300000,0.098000,2.586,7.20000,2.290000,0.200000,89.071,K3,4684.00,0.67,0.69,-0.751,3.19000,13h36m53.16s,204.2215065,-07d19m05.01s,-7.3180577,336.2500000,14.8100000
EPIC 212737443 c,EPIC 212737443,Transit,2019,K2,0.95 m Kepler Telescope,65.55000000,0.280000,2.690,7.70000,2.170000,0.200000,89.630,K3,4684.00,0.67,0.69,-0.804,3.19000,13h36m53.16s,204.2215065,-07d19m05.01s,-7.3180577,336.2500000,14.8100000
